"","tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","Year","Genres","Types","SummaryNotes","sport"
"9981","tt4709478","short","Driven","Driven",0,"2015","\N","13","Drama,Family,Mystery",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"9982","tt4711550","short","Genevieve","Genevieve",0,"2015","\N","\N","Drama,Short",NA,NA,1953,"Musical","Vintage cars","A British comedy about an automobile rally.","autoracing"
"9983","tt4712434","tvEpisode","Mortal Kombat","Mortal Kombat",0,"2015","\N","9","Documentary",NA,NA,1995,"Action","Various","Based on the video game.","martialArts"
"9984","tt4712976","movie","Going Vertical","Going Vertical",0,"2016","\N","53","Reality-TV,Sport",8.2,8,2017,"Drama","","Film about the controversial victory of the Soviet national team over the US Olympic team, ending the USA's 63-game winning streak, at the 1972 Summer Olympics in Munich.","basketball"
"9985","tt4714892","short","Warrior","Warrior",0,"2015","\N","30","Drama,Short",NA,NA,2011,"Action drama","MMA","Brothers fight for an MMA championship, one trained by their dad (Nick Nolte).","martialArts"
"9986","tt4715952","short","Sugar","Sugar",0,"2015","\N","\N","Drama,Short",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"9987","tt4716604","tvEpisode","Wolves","Wolves",0,"2017","\N","\N","Crime,Drama",NA,NA,2016,"Drama","","Gambling of a college professor (Michael Shannon) complicates life for his son, a high school basketball star.","basketball"
"9988","tt4719500","tvEpisode","Terry","Terry",0,"2008","\N","\N","Drama",NA,NA,2005,"Documentary","Road running","Made for TV. Documents the Marathon of Hope, 1980 attempt of cancer patient and amputee Terry Fox to run across Canada.","athletics"
"9989","tt4719944","tvEpisode","The Doctor","The Doctor",0,"2015","\N","\N","Drama",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
"9990","tt4723058","tvEpisode","Warming Up","Warming Up",0,"2015","\N","\N","Sport",NA,NA,1928,"Romance","","New player competes with team's star for owner's daughter.","baseball"
"9991","tt4725752","short","Ed","The Caregiver",0,"2017","\N","16","Drama,Short",NA,NA,1996,"Comedy","","Matt LeBlanc befriends a baseball-playing chimpanzee.","baseball"
"9992","tt4726040","tvEpisode","Champion","Champion",0,"2005","\N","\N","Action,Adventure,Animation",7.9,9,1949,"Film noir","","An arrogant fighter (Kirk Douglas) makes it to the top, alienating all who care about him. Six Oscar nominations.","boxing"
"9993","tt4726502","tvEpisode","Game Day","Game Day",0,"2015","\N","41","Documentary",NA,NA,1999,"Drama","","Little-known dark drama. Haunted by the loss of five championship titles, alcoholic coach Richard Lewis gets a chance at redemption in a small college second-rate program with an obsessed fan.","basketball"
"9994","tt4726606","short","The Big Game","The Big Game",0,"2015","\N","19","Drama,Short,Thriller",NA,NA,1936,"Comedy","","A gambler kidnaps Atlantic's quarterback before the big game vs. Erie.","football"
"9995","tt4727432","tvEpisode","Against All Odds","Against All Odds",0,"2002","\N","\N","Reality-TV",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"9996","tt4730352","tvEpisode","The Blind Side","The Blind Side",0,"2015","\N","\N","Documentary,Reality-TV",NA,NA,2009,"Biographical","","True story about the high school career and recruitment of Michael Oher. Sandra Bullock and Tim McGraw played Oher's adoptive parents Sean and Leigh Anne Tuohy. Bullock won an Oscar for her role.","football"
"9997","tt4730364","tvEpisode","More Than a Game","More Than a Game",0,"2014","\N","\N","Comedy",NA,NA,2009,"Documentary","","Chronicles the high school careers of LeBron James and four of his hometown friends.","basketball"
"9998","tt4730412","short","Brothers","Achim",0,"2014","\N","12","Drama,Short",NA,NA,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"9999","tt4738918","short","Sticks and Stones","Sticks and Stones",0,"2015","\N","21","Drama,Short",NA,NA,2008,"Biographical","","Based on a true story, the captain of a Canadian Pee-Wee hockey team works to make amends for the horrible treatment an American team received during a visit to Canada in March, 2003.","ice hockey"
"10000","tt4739380","tvEpisode","The Great Race","The Great Race",0,"\N","\N","\N","Family",NA,NA,1965,"Comedy","Vintage cars","Jack Lemmon and Tony Curtis slapstick about long-distance car race.","autoracing"
"10001","tt4741396","tvEpisode","Cooperstown","Cooperstown",0,"2016","\N","\N","Music",9,18,1993,"Drama","","A former pitcher is visited by the ghost of his catcher.","baseball"
"10002","tt4741982","tvEpisode","Golf","Golf",0,"2015","\N","\N","Comedy",NA,NA,1922,"Comedy","","A golfer digs holes in his floor and plays indoors, smashing mirrors and vases.","golf"
"10003","tt4742066","tvEpisode","Running","Running",0,"2015","\N","\N","Comedy",NA,NA,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"10004","tt4742422","short","The Bear","The Bear",0,"2015","\N","11","Drama,Short,Thriller",NA,NA,1984,"Biographical","","Made for TV biopic on life and coaching career of Alabama's Bear Bryant (played by Gary Busey).","football"
"10005","tt4747862","movie","Happy Landing","Happî randingu",0,"2015","\N","109","Comedy",NA,NA,1938,"Romance","","Norwegian girl meets New York bandleader, becomes a skating star.","figureSkating"
"10006","tt4756806","tvEpisode","Driven","Driven",0,"2015","\N","\N","Talk-Show",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"10007","tt4758578","tvEpisode","DOA: Dead or Alive","DOA: Dead or Alive",0,"2012","\N","\N","Comedy,News",NA,NA,2006,"Action","Various","Four females enter a tournament.","martialArts"
"10008","tt4759590","tvEpisode","Let It Ride","Let It Ride",0,"2007","\N","\N","Reality-TV,Sport",NA,NA,1989,"Comedy","","A down-and-out racetrack gambler (Richard Dreyfuss) has the wildest day of his life.","horse"
"10009","tt4759870","short","Runner","Runner",0,"2015","\N","14","Drama,Short",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"10010","tt4760998","movie","Hero","Hero",0,"2006","\N","110","Action,Musical,Romance",6.3,145,2010,"Drama","","Christian film about fathers and sons.","baseball"
"10011","tt4761300","tvEpisode","There's No Place Like Home","There's No Place Like Home",0,"2007","\N","25","Adventure,Animation,Comedy",NA,NA,2012,"Documentary","","Made for TV as a part of ESPN's 30 for 30 series looking at the attempt to bring James Naismith's Original Rules of Basketball back to the University of Kansas, where Naismith worked for over 40 years.","basketball"
"10012","tt4761356","tvEpisode","Rad","Rad",0,"2012","\N","\N","Comedy,News",NA,NA,1986,"","BMX racing","A boy risks college future to enter Helltrack race.","cycling"
"10013","tt4761816","short","Brothers","Brothers",0,"2015","\N","\N","Adventure,Short",NA,NA,2015,"Drama","MMA","Bollywood film. The official remake of Warrior","martialArts"
"10014","tt4763116","tvEpisode","Love Story","Love Story",0,"2013","\N","\N","Comedy",NA,NA,1970,"Romance","","A Harvard hockey player (Ryan O'Neal) loves, then loses a doomed young woman.","ice hockey"
"10015","tt4764394","short","Endurance","Endurance",0,"2015","\N","\N","Short",6.4,14,1999,"Drama","Distance running","Biographical film about Haile Gebrselassie.","athletics"
"10016","tt4764474","tvEpisode","Touch and Go","Touch and Go",0,"2015","\N","\N","Drama",NA,NA,1986,"Romance","","A National Hockey League player (Michael Keaton) falls for a young single mom.","ice hockey"
"10017","tt4766072","short","One on One","One on One",0,"2007","\N","\N","Animation,Short",NA,NA,1977,"Drama","","A highly recruited college freshman (Robby Benson) runs afoul of a demanding coach.","basketball"
"10018","tt4766410","tvEpisode","Black Sunday","Black Sunday",0,"1980","\N","\N","Horror,News",NA,NA,1977,"Thriller","","Fictional story of a terrorist attack on the Super Bowl by use of the Goodyear Blimp.","football"
"10019","tt4766948","tvEpisode","Black Sunday","Black Sunday",0,"1981","\N","\N","Horror,News",NA,NA,1977,"Thriller","","Fictional story of a terrorist attack on the Super Bowl by use of the Goodyear Blimp.","football"
"10020","tt4766952","tvEpisode","Crossover","Crossover",0,"2011","\N","\N","Comedy",NA,NA,2006,"Action","","A college student tries to concentrate on both basketball and medical school.","basketball"
"10021","tt4767248","tvEpisode","Street Fighter","Street Fighter",0,"2013","\N","\N","Comedy,News",8.2,6,1994,"Action","Various","","martialArts"
"10022","tt4767476","tvEpisode","Hole in One","Hole in One",0,"2014","\N","44","Reality-TV,Sport",NA,NA,2010,"Comedy","","Farce about a young man who joins women's golf tour.","golf"
"10023","tt4768492","short","The Bear","The Bear",0,"2015","\N","10","Animation,Drama,Fantasy",NA,NA,1984,"Biographical","","Made for TV biopic on life and coaching career of Alabama's Bear Bryant (played by Gary Busey).","football"
"10024","tt4769180","tvEpisode","Against All Odds","Against All Odds",0,"1982","\N","\N","Horror,News",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"10025","tt4769326","tvEpisode","Black Sunday","Black Sunday",0,"1982","\N","\N","Horror,News",NA,NA,1977,"Thriller","","Fictional story of a terrorist attack on the Super Bowl by use of the Goodyear Blimp.","football"
"10026","tt4769448","tvEpisode","Mortal Kombat","Mortal Kombat",0,"2013","\N","\N","Comedy,News",7.9,8,1995,"Action","Various","Based on the video game.","martialArts"
"10027","tt4769878","tvSeries","Sugar","Sugar",0,"2015","\N","\N","Drama",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"10028","tt4776184","short","Pastime","Pastime",0,"2015","\N","\N","Drama,Short",NA,NA,1990,"Drama","","A pair of minor leaguers, one 17, one 40, form a bond.","baseball"
"10029","tt4776452","tvEpisode","Never Back Down","Never Back Down",0,"2015","\N","\N","Comedy,News",NA,NA,2008,"Action drama","MMA","An Orlando, Florida high school boy discovers martial arts.","martialArts"
"10030","tt4777112","short","Genius","Genius",0,"2015","\N","18","Comedy,Drama,Short",NA,NA,1999,"Comedy","","A teen genius juggles the roles college student and junior high bad boy while growing up in a hockey family.","ice hockey"
"10031","tt4778294","tvEpisode","Game 6","Game 6",0,"2015","\N","\N","Sport",NA,NA,2005,"Drama","","A playwright (Michael Keaton) has a wild night during a Red Sox playoff series.","baseball"
"10032","tt4778324","movie","The Long Run","The Long Run",0,"\N","\N","\N","Documentary",NA,NA,2000,"Drama","Ultramarathon","Story of the Comrades Marathon, an annual 55-mile foot race in South Africa.","athletics"
"10033","tt4780780","short","The Champ","The Champ",0,"2015","\N","9","Action,Drama,Short",6.8,13,1931,"Drama","","Story of a boy's love for a doomed ex-boxer. Academy Award for Wallace Beery.","boxing"
"10034","tt4780780","short","The Champ","The Champ",0,"2015","\N","9","Action,Drama,Short",6.8,13,1979,"Drama","","Remake of '30s melodrama about a child who worships a has-been boxer (Jon Voight).","boxing"
"10035","tt4781852","short","Against the Tide","Against the Tide",0,"2016","\N","15","Drama,Short",NA,NA,2013,"Documentary","","Made for TV. A look back at 1970 USC–Alabama game, in which an integrated USC team easily defeats all-white Alabama and help to hasten integration of sport in the South.","football"
"10036","tt4783190","movie","Run for Your Life","Run for Your Life",0,"2015","\N","67","Drama,Horror,Thriller",6.2,104,1988,"Drama/Thriller","Marathon","Italian-British production starring David Carradine.","athletics"
"10037","tt4786024","short","The Kid","The Kid",0,"2015","\N","24","Drama,Short",9.6,7,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"10038","tt4786488","video","The Bear","The Bear",0,"1980","\N","24","Adventure,Drama,Short",NA,NA,1984,"Biographical","","Made for TV biopic on life and coaching career of Alabama's Bear Bryant (played by Gary Busey).","football"
"10039","tt4788638","movie","To the Fore","Po feng",0,"2015","\N","125","Drama,Sport",6.2,1112,2015,"Drama","Road racing","Hong Kong-Chinese film.","cycling"
"10040","tt4789506","tvEpisode","The Program","The Program",0,"2015","\N","\N","Drama",NA,NA,2015,"Drama","Road racing","An adaptation of David Walsh's book Seven Deadly Sins depicting his battle to expose Lance Armstrong.","cycling"
"10041","tt4789506","tvEpisode","The Program","The Program",0,"2015","\N","\N","Drama",NA,NA,1993,"Drama","","James Caan as a college team's coach.","football"
"10042","tt4789924","short","Stir Crazy","Stir Crazy",0,"2015","\N","5","Comedy,Horror,Short",NA,NA,1980,"Comedy","","A prison warden gets innocent inmates (Gene Wilder, Richard Pryor) involved in a rodeo.","rodeo"
"10043","tt4791210","tvEpisode","The Kid","The Kid",0,"1996","\N","\N","Comedy",NA,NA,1997,"Drama","","A teen boxes while keeping it a secret from his parents. Stars Rod Steiger.","boxing"
"10044","tt4795176","tvEpisode","Best of the Best","Best of the Best",0,"2014","\N","\N","Comedy,Reality-TV",NA,NA,1989,"Action","Tae Kwon Do","Americans take on Koreans in a tae kwon do tournament. Eric Roberts stars.","martialArts"
"10045","tt4798544","tvEpisode","The Longest Yard","The Longest Yard",0,"2015","\N","22","Adventure,Comedy,Fantasy",8.4,22,1974,"Comedy","","Burt Reynolds as a convict who plays on his prison football team.","football"
"10046","tt4798544","tvEpisode","The Longest Yard","The Longest Yard",0,"2015","\N","22","Adventure,Comedy,Fantasy",8.4,22,2005,"Comedy","","Remake of the 1974 film of the same title, with Adam Sandler.","football"
"10047","tt4798656","short","Genius","Genius",0,"2015","\N","\N","Drama,Short",9.5,13,1999,"Comedy","","A teen genius juggles the roles college student and junior high bad boy while growing up in a hockey family.","ice hockey"
"10048","tt4799452","tvEpisode","Best of the Best","Best of the Best",0,"2014","\N","\N","Mystery",NA,NA,1989,"Action","Tae Kwon Do","Americans take on Koreans in a tae kwon do tournament. Eric Roberts stars.","martialArts"
"10049","tt4801212","movie","Radio","Radio",0,"1937","\N","56","Documentary",NA,NA,2003,"Drama","","True story, with Cuba Gooding Jr. as James ""Radio"" Kennedy, a mentally challenged young man who aids a football coach.","football"
"10050","tt4809192","short","Fearless","Fearless",0,"2015","\N","\N","Comedy,Short",NA,NA,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"10051","tt4809224","short","Runner","Runner",0,"2015","\N","9","Adventure,Comedy,Family",NA,NA,2013,"Documentary","Distance Running","Made for TV as part of ESPN's Nine for IX series.  The stunning collision that defined the one thing missing from the otherwise brilliant career of distance runner Mary Decker","athletics"
"10052","tt4809504","short","The Doctor","The Doctor",0,"1934","\N","8","Musical,Short",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
"10053","tt4815738","tvEpisode","Fearless","Fearless",0,"2012","\N","\N","Thriller",NA,NA,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"10054","tt4816040","tvEpisode","Driven","Driven",0,"2015","\N","\N","Biography,Documentary",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"10055","tt4816248","tvEpisode","Winning","Winning",0,"2015","\N","\N","Family",NA,NA,1969,"Drama","Indy car","Paul Newman and Robert Wagner as rival drivers.","autoracing"
"10056","tt4820694","short","Listen","Listen",0,"2014","\N","3","Drama,Short",NA,NA,2023,"Documentary","Multi-event","ESPN+ film documenting the multiple failures of University of Utah officials to address concerns raised by Utes heptathlete Lauren McCluskey, culminating in her 2018 murder.","athletics"
"10057","tt4822992","short","The Program","The Program",0,"2015","\N","10","Sci-Fi,Short",NA,NA,2015,"Drama","Road racing","An adaptation of David Walsh's book Seven Deadly Sins depicting his battle to expose Lance Armstrong.","cycling"
"10058","tt4822992","short","The Program","The Program",0,"2015","\N","10","Sci-Fi,Short",NA,NA,1993,"Drama","","James Caan as a college team's coach.","football"
"10059","tt4827282","short","The Bear","The Bear",0,"2015","\N","11","Short,Thriller",NA,NA,1984,"Biographical","","Made for TV biopic on life and coaching career of Alabama's Bear Bryant (played by Gary Busey).","football"
"10060","tt4832256","short","Black Ice","Black Ice",0,"2015","\N","\N","Drama,Short",NA,NA,2022,"Documentary","","History of the Colored Hockey League","ice hockey"
"10061","tt4834516","tvEpisode","Bicycle Thieves","Bicycle Thieves",0,"2015","\N","11","Documentary",NA,NA,1948,"Drama","Bicycle theft","A father and son search Rome for a stolen bicycle","cycling"
"10062","tt4834942","tvEpisode","Viva Las Vegas","Viva Las Vegas",0,"\N","\N","\N","Adventure",NA,NA,1964,"Musical","Sports car","Elvis Presley is out to win the big race and Ann-Margret.","autoracing"
"10063","tt4836162","tvEpisode","Fearless","Fearless",0,"2015","\N","\N","Sport",NA,NA,2006,"Biography","Various","Biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","martialArts"
"10064","tt4836544","tvEpisode","The Climb","The Climb",0,"2015","\N","44","Reality-TV",NA,NA,2019,"Comedy","Road cycling","","cycling"
"10065","tt4837888","tvEpisode","Against All Odds","Against All Odds",0,"2002","\N","\N","Documentary",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"10066","tt4838682","tvEpisode","Iron Man","Iron Man",0,"2015","\N","\N","Comedy",7.5,85,1931,"Drama","","Lightweight contender Kid Mason is betrayed by his scheming wife (Jean Harlow).","boxing"
"10067","tt4838682","tvEpisode","Iron Man","Iron Man",0,"2015","\N","\N","Comedy",7.5,85,1951,"Drama","","A coal miner turned prizefighter loses control inside the ring.","boxing"
"10068","tt4839554","short","Hero","Hero",0,"2015","\N","\N","Comedy,Short",NA,NA,2010,"Drama","","Christian film about fathers and sons.","baseball"
"10069","tt4842324","tvEpisode","Billie","Billie",0,"2015","\N","\N","Comedy,Drama",NA,NA,1965,"Comedy","Sprints","Patty Duke as a high school athlete who competes with boys.","athletics"
"10070","tt4843550","tvEpisode","The Fan","The Fan",0,"2007","\N","\N","Comedy",NA,NA,1996,"Thriller","","A deranged San Francisco fan (Robert De Niro) kills a player, kidnaps another's son.","baseball"
"10071","tt4844210","tvEpisode","The Shakedown","The Shakedown",0,"2015","\N","\N","Animation,Sci-Fi",NA,NA,1929,"Drama","","A boxer who makes a living losing fixed matches decides to turn his life around.","boxing"
"10072","tt4849232","tvEpisode","One on One","One on One",1,"2005","\N","\N","Adult",NA,NA,1977,"Drama","","A highly recruited college freshman (Robby Benson) runs afoul of a demanding coach.","basketball"
"10073","tt4852602","tvEpisode","Field of Dreams","Field of Dreams",0,"2009","\N","\N","Reality-TV",NA,NA,1989,"Drama","","Voices tell an Iowa farmer (Kevin Costner) to build a baseball stadium in his cornfield.","baseball"
"10074","tt4855016","short","Sugar","Sugar",0,"2017","\N","16","Drama,Short",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"10075","tt4855386","short","Sugar","Sugar",0,"2015","\N","30","Drama,Short",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"10076","tt4856342","movie","Shooting Stars","Shooting Stars",0,"\N","\N","\N","Comedy",NA,NA,2023,"Drama","","A Peacock original biopic about LeBron James' high school years.","basketball"
"10077","tt4856740","short","The Boxer","The Boxer",0,"2014","\N","5","Animation,Drama,Short",NA,NA,1997,"Drama","","Daniel Day-Lewis as an Irish boxer recently released from prison.","boxing"
"10078","tt4857912","tvEpisode","The Milky Way","The Milky Way",0,"2013","\N","22","Documentary",7.2,5,1936,"Comedy","","A milkman (Harold Lloyd) who can deliver a punch becomes an overnight sensation.","boxing"
"10079","tt4859492","tvMiniSeries","Invincible","Invincible",0,"2015","\N","\N","Documentary",NA,NA,2006,"Biographical","","True story of bartender Vince Papale (played by Mark Wahlberg), who gets offered contract with the Philadelphia Eagles.","football"
"10080","tt4860828","tvEpisode","Chuck","Chuck",0,"2015","\N","\N","Drama",NA,NA,2016,"Biographical","","Another look at Chuck Wepner, focusing on 1975 fight with Muhammad Ali.","boxing"
"10081","tt4862360","short","Rise","Rise",0,"2012","\N","\N","Short",NA,NA,2022,"Docudrama","","Disney+ release about the rise of the Antetokounmpo brothers from struggles as the sons of Nigerian immigrants to Greece to basketball prominence—and in the case of Giannis, NBA mega-stardom.","basketball"
"10082","tt4863514","tvEpisode","Sugar","Sugar",0,"2015","\N","\N","Comedy",NA,NA,2008,"Drama","","Story about a Dominican prospect and his adjustment to life in the U.S.","baseball"
"10083","tt4866784","tvSeries","Lucas","Lucas",0,"2015","\N","30","Crime,Horror",NA,NA,1986,"Comedy","","Not primarily about the sport; has football-related subplot.","football"
"10084","tt4873368","short","The Champion","The Champion",0,"1923","\N","\N","Animation,Short",NA,NA,1915,"Short, comedy","","Charlie Chaplin puts a ""good luck"" horseshoe into his boxing glove and wins.","boxing"
"10085","tt4875654","movie","Sunset Park","Sunset Park",0,"2017","\N","90","Action,Crime,Drama",6.3,50,1996,"Drama","","A woman (Rhea Perlman) becomes coach of an all-male team.","basketball"
"10086","tt4875836","movie","The Comeback Kid","The Comeback Kid",0,"2015","\N","46","Drama",NA,NA,1980,"Comedy","","Former minor leaguer (John Ritter) begins coaching underprivileged kids.","baseball"
"10087","tt4878460","tvEpisode","Hoop Dreams","Hoop Dreams",0,"2008","\N","\N","Reality-TV",NA,NA,1994,"Documentary","","A pair of Chicago high school athletes try to succeed on the court and make it to college.","basketball"
"10088","tt4881604","short","Rise","Renaître",0,"2015","\N","23","Drama,Short",8.1,26,2022,"Docudrama","","Disney+ release about the rise of the Antetokounmpo brothers from struggles as the sons of Nigerian immigrants to Greece to basketball prominence—and in the case of Giannis, NBA mega-stardom.","basketball"
"10089","tt4882106","short","Arena","Arena",0,"2006","\N","27","Drama,Short",NA,NA,1953,"Drama","","Now a rodeo clown, a washed-up rider risks his life for one last try.","rodeo"
"10090","tt4882244","tvEpisode","Uppercut","Uppercut",0,"1952","\N","\N","Drama",NA,NA,2016,"Drama","","A young boxer raised in Queens rises up the ranks.","boxing"
"10091","tt4882410","tvEpisode","One in a Million","One in a Million",0,"1953","\N","\N","Drama",NA,NA,1936,"Drama","","Innkeeper's daughter (Sonja Henie) skates in 1936 Winter Olympics.","figureSkating"
"10092","tt4884970","tvEpisode","Game Day","Game Day",0,"2015","\N","20","Sport",NA,NA,1999,"Drama","","Little-known dark drama. Haunted by the loss of five championship titles, alcoholic coach Richard Lewis gets a chance at redemption in a small college second-rate program with an obsessed fan.","basketball"
"10093","tt4888236","tvEpisode","The Ringer","The Ringer",0,"2016","\N","43","Crime,Drama,Romance",7.7,275,2005,"Comedy","","Johnny Knoxville bad-taste spoof of Special Olympics.","athletics"
"10094","tt4888254","tvEpisode","The Hammer","The Hammer",0,"2017","\N","42","Crime,Drama,Romance",7.4,204,2007,"Comedy","","A 40-year-old carpenter (Adam Carolla) gets shot at U.S. Olympic boxing team.","boxing"
"10095","tt4888526","tvEpisode","Sticks and Stones","Sticks and Stones",0,"2015","\N","\N","Drama",NA,NA,2008,"Biographical","","Based on a true story, the captain of a Canadian Pee-Wee hockey team works to make amends for the horrible treatment an American team received during a visit to Canada in March, 2003.","ice hockey"
"10096","tt4890438","tvEpisode","Spring Fever","Spring Fever",0,"2015","\N","\N","Animation,Family",NA,NA,1927,"Comedy","","Silent film about a golfer who hopes to marry a rich girl (Joan Crawford).","golf"
"10097","tt4891790","short","Hero","Hero",0,"2013","\N","10","Sci-Fi,Short",NA,NA,2010,"Drama","","Christian film about fathers and sons.","baseball"
"10098","tt4895354","short","Boxer","Boxer",0,"2015","\N","5","Action,Drama,Short",8.5,25,1984,"Drama","","Indian film.","boxing"
"10099","tt4898364","tvMiniSeries","Conflict","Conflict",0,"2015","\N","6","Documentary",7.9,83,1936,"Drama","","John Wayne as a con man who loses bareknuckle bouts on purpose.","boxing"
"10100","tt4899402","videoGame","Race the Sun","Race the Sun",0,"2013","\N","\N","Action",6.3,65,1996,"Family","Solar car","Halle Berry as a teacher whose school competes in World Solar Challenge.","autoracing"
"10101","tt4899880","movie","Shah","Shah",0,"2015","\N","109","Biography,Drama,Sport",8.2,1457,2015,"Drama","","Shah is a 2015 Pakistani biographical sports film directed and written by Adnan Sarwar based on the Story of Pakistani Boxer, Hussain Shah, who won Bronze during the 1988 Seoul Olympics.","boxing"
"10102","tt4901008","tvEpisode","Champions","Champions",0,"2015","\N","\N","Documentary,Sport",NA,NA,2023,"Comedy","","A temperamental minor-league basketball coach who after an arrest must coach a team of players with intellectual disabilities as community service.","basketball"
"10103","tt4901008","tvEpisode","Champions","Champions",0,"2015","\N","\N","Documentary,Sport",NA,NA,1983,"Biographical","","Based on the story of the winners of the 1981 Grand National—Aldaniti, who came back from chronic leg injuries, and jockey Bob Champion, a testicular cancer survivor. Starring John Hurt.","horse"
"10104","tt4901008","tvEpisode","Champions","Champions",0,"2015","\N","\N","Documentary,Sport",NA,NA,2008,"Action","Wushu","","martialArts"
"10105","tt4902464","movie","Driven","Driven",0,"\N","\N","\N","Action,Crime,Thriller",NA,NA,2001,"Action","Open wheel","Sylvester Stallone as a former Champ Car star.","autoracing"
"10106","tt4905516","tvEpisode","The Ring","The Ring",0,"2015","\N","\N","Drama",NA,NA,1927,"Drama","","Alfred Hitchcock silent film about a pugilist known as  ""One-Round Jack.""","boxing"
"10107","tt4905516","tvEpisode","The Ring","The Ring",0,"2015","\N","\N","Drama",NA,NA,1952,"Drama","","A young Mexican (Lalo Ríos) seeks respect of Americans and love of a beauty (Rita Moreno).","boxing"
"10108","tt4906984","movie","Azhar","Azhar",0,"2016","\N","130","Biography,Drama,Sport",5.7,5825,2016,"Biographical","","Movie features the life of former Indian International Cricketer Mohammad Azharuddin","cricket"
"10109","tt4907484","tvSeries","Against All Odds","Against All Odds",0,"2014","\N","\N","\N",NA,NA,1984,"Drama","","Pro receiver (Jeff Bridges) develops fatal attraction to daughter of team's corrupt owner","football"
"10110","tt4907834","tvEpisode","Tekken","Tekken",0,"2015","\N","\N","Comedy,Short",NA,NA,2009,"Action","MMA","","martialArts"
"10111","tt4908018","movie","Down in the Valley","Down in the Valley",0,"\N","\N","\N","Thriller",NA,NA,2015,"Documentary","","Made for TV as part of ESPN's 30 for 30 series. A look back at the fight of Sacramento and its mayor, former NBA star Kevin Johnson, to keep the Kings from moving to Seattle.","basketball"
"10112","tt4908914","movie","Conflict","Jedal",0,"1987","\N","\N","\N",2.8,13,1936,"Drama","","John Wayne as a con man who loses bareknuckle bouts on purpose.","boxing"
"10113","tt4909442","short","Checkpoint","Checkpoint",0,"2015","\N","3","Animation,Horror,Short",7.1,24,1956,"Crime","Road racing","A criminal gets into a confrontation with British police at an auto race.","autoracing"
"10114","tt4910326","short","Sunset Park","Sunset Park",0,"2014","\N","6","Romance,Short",NA,NA,1996,"Drama","","A woman (Rhea Perlman) becomes coach of an all-male team.","basketball"
"10115","tt4912936","movie","Rush","Rush",0,"2014","\N","60","Documentary,News",NA,NA,2013,"Drama","Formula One","True story depicting Hunt–Lauda rivalry between drivers James Hunt and Niki Lauda during the 1976 Formula One season.","autoracing"
"10116","tt4913034","movie","Chasing a Dream","Chasing a Dream",0,"2015","\N","120","Documentary",8.8,11,2009,"Drama","Mile run","TV film on emotionally scarred boy who attempts to run a sub-4-minute mile.","athletics"
"10117","tt4914000","tvEpisode","That's My Boy","That's My Boy",0,"2015","\N","\N","Talk-Show",NA,NA,1932,"Drama","","A college hero demands $50,000 to keep playing, which his stockbroker loses","football"
"10118","tt4914000","tvEpisode","That's My Boy","That's My Boy",0,"2015","\N","\N","Talk-Show",NA,NA,1951,"Comedy","","Martin and Lewis college football comedy (unrelated to the 1932 film That's My Boy, which is also about college football).","football"
"10119","tt4915026","tvEpisode","Running","Running",0,"2015","\N","\N","Sport",NA,NA,1979,"Drama","Marathon","Michael Douglas as fictional Olympic distance-running hopeful.","athletics"
"10120","tt4917854","short","The Doctor","The Doctor",0,"2015","\N","18","Drama,Short",NA,NA,2013,"Documentary","","NBA TV documentary about the ABA and NBA career of Julius Erving.","basketball"
