AgeClass,Name,Sex,Event,Equipment,Age,BirthYearClass,Division,BodyweightKg,WeightClassKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,Lift,Best_lift
50-54,Kelly Gibson Bateman,FALSE,SBD,Raw,53,50-59,Masters 2,80.18,84,400,2,376.48,365.55,320.54,76.99,Yes,USA,NA,IPF,Best3SquatKg,150
50-54,Kelly Gibson Bateman,FALSE,SBD,Raw,53,50-59,Masters 2,80.18,84,400,2,376.48,365.55,320.54,76.99,Yes,USA,NA,IPF,Best3BenchKg,90
50-54,Kelly Gibson Bateman,FALSE,SBD,Raw,53,50-59,Masters 2,80.18,84,400,2,376.48,365.55,320.54,76.99,Yes,USA,NA,IPF,Best3DeadliftKg,160
50-54,Karen Andrews,FALSE,SBD,Raw,52.5,50-59,FR-M2,73.3,84,212.5,3,209.52,204.98,180.46,42.64,Yes,USA,FL,USAPL,Best3SquatKg,67.5
50-54,Karen Andrews,FALSE,SBD,Raw,52.5,50-59,FR-M2,73.3,84,212.5,3,209.52,204.98,180.46,42.64,Yes,USA,FL,USAPL,Best3BenchKg,32.5
50-54,Karen Andrews,FALSE,SBD,Raw,52.5,50-59,FR-M2,73.3,84,212.5,3,209.52,204.98,180.46,42.64,Yes,USA,FL,USAPL,Best3DeadliftKg,112.5
50-54,Rosmarie Riedl,FALSE,SBD,Single-ply,51,50-59,Masters 2,62,67.5,270,1,293.25,293.52,259.23,49.19,Yes,NA,NA,BVDK,Best3SquatKg,105
50-54,Rosmarie Riedl,FALSE,SBD,Single-ply,51,50-59,Masters 2,62,67.5,270,1,293.25,293.52,259.23,49.19,Yes,NA,NA,BVDK,Best3BenchKg,55
50-54,Rosmarie Riedl,FALSE,SBD,Single-ply,51,50-59,Masters 2,62,67.5,270,1,293.25,293.52,259.23,49.19,Yes,NA,NA,BVDK,Best3DeadliftKg,110
50-54,Jill Meyer,FALSE,SBD,Raw,50.5,50-59,FR-M2a,69.4,72,255,1,259.12,255.2,225,52.66,Yes,USA,NA,USAPL,Best3SquatKg,100
50-54,Jill Meyer,FALSE,SBD,Raw,50.5,50-59,FR-M2a,69.4,72,255,1,259.12,255.2,225,52.66,Yes,USA,NA,USAPL,Best3BenchKg,55
50-54,Jill Meyer,FALSE,SBD,Raw,50.5,50-59,FR-M2a,69.4,72,255,1,259.12,255.2,225,52.66,Yes,USA,NA,USAPL,Best3DeadliftKg,100
50-54,Janice Loo,FALSE,SBD,Raw,53,50-59,Masters 50-54,76.9,82.5,330,1,317.24,308.94,271.47,64.71,Yes,USA,CA,IPL,Best3SquatKg,130
50-54,Janice Loo,FALSE,SBD,Raw,53,50-59,Masters 50-54,76.9,82.5,330,1,317.24,308.94,271.47,64.71,Yes,USA,CA,IPL,Best3BenchKg,60
50-54,Janice Loo,FALSE,SBD,Raw,53,50-59,Masters 50-54,76.9,82.5,330,1,317.24,308.94,271.47,64.71,Yes,USA,CA,IPL,Best3DeadliftKg,140
50-54,Judit Ruzsinné Tilesch,FALSE,SBD,Raw,54.5,50-59,Open,74.9,76,232.5,8,226.61,221.21,194.6,46.16,Yes,NA,NA,Hunpower,Best3SquatKg,72.5
50-54,Judit Ruzsinné Tilesch,FALSE,SBD,Raw,54.5,50-59,Open,74.9,76,232.5,8,226.61,221.21,194.6,46.16,Yes,NA,NA,Hunpower,Best3BenchKg,47.5
50-54,Judit Ruzsinné Tilesch,FALSE,SBD,Raw,54.5,50-59,Open,74.9,76,232.5,8,226.61,221.21,194.6,46.16,Yes,NA,NA,Hunpower,Best3DeadliftKg,112.5
50-54,Shan Bergin,FALSE,SBD,Raw,53.5,50-59,Open,82.25,84,371,1,344.84,334.42,292.78,70.65,Yes,NA,NA,PA,Best3SquatKg,135
50-54,Shan Bergin,FALSE,SBD,Raw,53.5,50-59,Open,82.25,84,371,1,344.84,334.42,292.78,70.65,Yes,NA,NA,PA,Best3BenchKg,80
50-54,Shan Bergin,FALSE,SBD,Raw,53.5,50-59,Open,82.25,84,371,1,344.84,334.42,292.78,70.65,Yes,NA,NA,PA,Best3DeadliftKg,156
50-54,Heike Fetting,FALSE,SBD,Raw,51,50-59,Masters 50-54,84,84,285,1,262.24,254.15,222.18,53.82,Yes,NA,NA,WP-NZ,Best3SquatKg,90
50-54,Heike Fetting,FALSE,SBD,Raw,51,50-59,Masters 50-54,84,84,285,1,262.24,254.15,222.18,53.82,Yes,NA,NA,WP-NZ,Best3BenchKg,65
50-54,Heike Fetting,FALSE,SBD,Raw,51,50-59,Masters 50-54,84,84,285,1,262.24,254.15,222.18,53.82,Yes,NA,NA,WP-NZ,Best3DeadliftKg,130
50-54,Heather Flottmann,FALSE,SBD,Raw,52,50-59,Open,58.2,60,295,1,333.44,336.78,297.69,68.14,Yes,USA,NY,RAW,Best3SquatKg,100
50-54,Heather Flottmann,FALSE,SBD,Raw,52,50-59,Open,58.2,60,295,1,333.44,336.78,297.69,68.14,Yes,USA,NY,RAW,Best3BenchKg,67.5
50-54,Heather Flottmann,FALSE,SBD,Raw,52,50-59,Open,58.2,60,295,1,333.44,336.78,297.69,68.14,Yes,USA,NY,RAW,Best3DeadliftKg,127.5
50-54,Ruth Brown,FALSE,SBD,Raw,54,50-59,FR-M2,67.35,69,247.5,1,255.85,253.01,223.2,51.98,Yes,England,EM,EPA,Best3SquatKg,80
50-54,Ruth Brown,FALSE,SBD,Raw,54,50-59,FR-M2,67.35,69,247.5,1,255.85,253.01,223.2,51.98,Yes,England,EM,EPA,Best3BenchKg,50
50-54,Ruth Brown,FALSE,SBD,Raw,54,50-59,FR-M2,67.35,69,247.5,1,255.85,253.01,223.2,51.98,Yes,England,EM,EPA,Best3DeadliftKg,117.5
50-54,Lily Lee,FALSE,SBD,Raw,50.5,50-59,FR-M2a,59.2,60,277.5,1,310.25,312.62,276.27,63.32,Yes,USA,CA,USAPL,Best3SquatKg,85
50-54,Lily Lee,FALSE,SBD,Raw,50.5,50-59,FR-M2a,59.2,60,277.5,1,310.25,312.62,276.27,63.32,Yes,USA,CA,USAPL,Best3BenchKg,52.5
50-54,Lily Lee,FALSE,SBD,Raw,50.5,50-59,FR-M2a,59.2,60,277.5,1,310.25,312.62,276.27,63.32,Yes,USA,CA,USAPL,Best3DeadliftKg,140
50-54,猪口 幸子,FALSE,SBD,Raw,51.5,50-59,Open,60.25,63,255,4,281.94,283.38,250.37,57.47,Yes,NA,NA,JPA,Best3SquatKg,77.5
50-54,猪口 幸子,FALSE,SBD,Raw,51.5,50-59,Open,60.25,63,255,4,281.94,283.38,250.37,57.47,Yes,NA,NA,JPA,Best3BenchKg,52.5
50-54,猪口 幸子,FALSE,SBD,Raw,51.5,50-59,Open,60.25,63,255,4,281.94,283.38,250.37,57.47,Yes,NA,NA,JPA,Best3DeadliftKg,125
50-54,Višnja Škevin,FALSE,SBD,Raw,53,50-59,Masters 2,57.4,63,230,1,262.31,265.43,234.68,53.67,Yes,Croatia,NA,HPLS,Best3SquatKg,65
50-54,Višnja Škevin,FALSE,SBD,Raw,53,50-59,Masters 2,57.4,63,230,1,262.31,265.43,234.68,53.67,Yes,Croatia,NA,HPLS,Best3BenchKg,50
50-54,Višnja Škevin,FALSE,SBD,Raw,53,50-59,Masters 2,57.4,63,230,1,262.31,265.43,234.68,53.67,Yes,Croatia,NA,HPLS,Best3DeadliftKg,115
50-54,Licia Giungato,FALSE,SBD,Raw,51.5,50-59,Master II,55.75,57,312.5,16,363.3,368.98,326.41,74.55,Yes,NA,NA,FIPL,Best3SquatKg,115
50-54,Licia Giungato,FALSE,SBD,Raw,51.5,50-59,Master II,55.75,57,312.5,16,363.3,368.98,326.41,74.55,Yes,NA,NA,FIPL,Best3BenchKg,55
50-54,Licia Giungato,FALSE,SBD,Raw,51.5,50-59,Master II,55.75,57,312.5,16,363.3,368.98,326.41,74.55,Yes,NA,NA,FIPL,Best3DeadliftKg,142.5
50-54,Sue Sweeny,FALSE,SBD,Raw,54,50-59,Masters 2,62.72,63,287.5,2,310.05,309.81,273.58,63.08,Yes,NA,NA,APU,Best3SquatKg,107.5
50-54,Sue Sweeny,FALSE,SBD,Raw,54,50-59,Masters 2,62.72,63,287.5,2,310.05,309.81,273.58,63.08,Yes,NA,NA,APU,Best3BenchKg,52.5
50-54,Sue Sweeny,FALSE,SBD,Raw,54,50-59,Masters 2,62.72,63,287.5,2,310.05,309.81,273.58,63.08,Yes,NA,NA,APU,Best3DeadliftKg,127.5
50-54,Takhelmayum Lena Devi,FALSE,SBD,Single-ply,53,50-59,Masters 2,86.45,84+,187.5,1,170.22,164.9,143.85,29.16,Yes,India,NA,CommonwealthPF,Best3SquatKg,65
50-54,Takhelmayum Lena Devi,FALSE,SBD,Single-ply,53,50-59,Masters 2,86.45,84+,187.5,1,170.22,164.9,143.85,29.16,Yes,India,NA,CommonwealthPF,Best3BenchKg,40
50-54,Takhelmayum Lena Devi,FALSE,SBD,Single-ply,53,50-59,Masters 2,86.45,84+,187.5,1,170.22,164.9,143.85,29.16,Yes,India,NA,CommonwealthPF,Best3DeadliftKg,82.5
50-54,Sara Baker,FALSE,SBD,Raw,50,50-59,Masters 50-54,54.4,56,122.5,1,144.77,147.44,130.51,29.79,Yes,USA,OH,USPA,Best3SquatKg,35
50-54,Sara Baker,FALSE,SBD,Raw,50,50-59,Masters 50-54,54.4,56,122.5,1,144.77,147.44,130.51,29.79,Yes,USA,OH,USPA,Best3BenchKg,27.5
50-54,Sara Baker,FALSE,SBD,Raw,50,50-59,Masters 50-54,54.4,56,122.5,1,144.77,147.44,130.51,29.79,Yes,USA,OH,USPA,Best3DeadliftKg,60
50-54,Donna Battista,FALSE,SBD,Raw,52.5,50-59,FR-M2,64.7,67.5,360,1,381.02,378.98,334.53,77.45,Yes,USA,MA,USAPL,Best3SquatKg,127.5
50-54,Donna Battista,FALSE,SBD,Raw,52.5,50-59,FR-M2,64.7,67.5,360,1,381.02,378.98,334.53,77.45,Yes,USA,MA,USAPL,Best3BenchKg,67.5
50-54,Donna Battista,FALSE,SBD,Raw,52.5,50-59,FR-M2,64.7,67.5,360,1,381.02,378.98,334.53,77.45,Yes,USA,MA,USAPL,Best3DeadliftKg,165
50-54,Sharon Holmes #1,FALSE,SBD,Raw,52,50-59,Masters 2,62.05,63,342.5,1,371.81,372.1,328.64,75.68,Yes,England,NA,CommonwealthPF,Best3SquatKg,130
50-54,Sharon Holmes #1,FALSE,SBD,Raw,52,50-59,Masters 2,62.05,63,342.5,1,371.81,372.1,328.64,75.68,Yes,England,NA,CommonwealthPF,Best3BenchKg,72.5
50-54,Sharon Holmes #1,FALSE,SBD,Raw,52,50-59,Masters 2,62.05,63,342.5,1,371.81,372.1,328.64,75.68,Yes,England,NA,CommonwealthPF,Best3DeadliftKg,140
50-54,Kathy Tokunago,FALSE,SBD,Raw,51,50-59,M 50-54,64.77,67.5,212.5,1,224.76,223.52,197.3,45.69,Yes,NA,NA,AAU,Best3SquatKg,67.5
50-54,Kathy Tokunago,FALSE,SBD,Raw,51,50-59,M 50-54,64.77,67.5,212.5,1,224.76,223.52,197.3,45.69,Yes,NA,NA,AAU,Best3BenchKg,40
50-54,Kathy Tokunago,FALSE,SBD,Raw,51,50-59,M 50-54,64.77,67.5,212.5,1,224.76,223.52,197.3,45.69,Yes,NA,NA,AAU,Best3DeadliftKg,105
50-54,Heather Gallagher,FALSE,SBD,Raw,50.5,50-59,FR-M2,90.4,84+,330,2,293.63,284.62,247.29,60.68,Yes,USA,OH,USAPL,Best3SquatKg,120
50-54,Heather Gallagher,FALSE,SBD,Raw,50.5,50-59,FR-M2,90.4,84+,330,2,293.63,284.62,247.29,60.68,Yes,USA,OH,USAPL,Best3BenchKg,67.5
50-54,Heather Gallagher,FALSE,SBD,Raw,50.5,50-59,FR-M2,90.4,84+,330,2,293.63,284.62,247.29,60.68,Yes,USA,OH,USAPL,Best3DeadliftKg,142.5
50-54,Delanii Kerai,FALSE,SBD,Raw,52,50-59,F_MR_3_ABPU,63.55,67.5,197.5,1,211.3,210.72,186.05,42.97,Yes,NA,NA,BPU,Best3SquatKg,70
50-54,Delanii Kerai,FALSE,SBD,Raw,52,50-59,F_MR_3_ABPU,63.55,67.5,197.5,1,211.3,210.72,186.05,42.97,Yes,NA,NA,BPU,Best3BenchKg,37.5
50-54,Delanii Kerai,FALSE,SBD,Raw,52,50-59,F_MR_3_ABPU,63.55,67.5,197.5,1,211.3,210.72,186.05,42.97,Yes,NA,NA,BPU,Best3DeadliftKg,90
50-54,Becky Mauney,FALSE,SBD,Raw,52,50-59,F_MR_3_AAPF,80,82.5,240,1,226.14,219.6,192.59,46.24,Yes,USA,NA,APF,Best3SquatKg,87.5
50-54,Becky Mauney,FALSE,SBD,Raw,52,50-59,F_MR_3_AAPF,80,82.5,240,1,226.14,219.6,192.59,46.24,Yes,USA,NA,APF,Best3BenchKg,52.5
50-54,Becky Mauney,FALSE,SBD,Raw,52,50-59,F_MR_3_AAPF,80,82.5,240,1,226.14,219.6,192.59,46.24,Yes,USA,NA,APF,Best3DeadliftKg,100
50-54,Denise Westbrook,FALSE,SBD,Single-ply,51,50-59,F-M2,88.2,84+,330,1,296.87,287.61,250.46,50.94,Yes,England,NA,BP,Best3SquatKg,137.5
50-54,Denise Westbrook,FALSE,SBD,Single-ply,51,50-59,F-M2,88.2,84+,330,1,296.87,287.61,250.46,50.94,Yes,England,NA,BP,Best3BenchKg,72.5
50-54,Denise Westbrook,FALSE,SBD,Single-ply,51,50-59,F-M2,88.2,84+,330,1,296.87,287.61,250.46,50.94,Yes,England,NA,BP,Best3DeadliftKg,120
50-54,Gitanjali Nayak,FALSE,SBD,Raw,50.5,50-59,Masters 2,82.68,84,227.5,2,210.93,204.51,178.99,43.23,Yes,NA,NA,PI,Best3SquatKg,70
50-54,Gitanjali Nayak,FALSE,SBD,Raw,50.5,50-59,Masters 2,82.68,84,227.5,2,210.93,204.51,178.99,43.23,Yes,NA,NA,PI,Best3BenchKg,47.5
50-54,Gitanjali Nayak,FALSE,SBD,Raw,50.5,50-59,Masters 2,82.68,84,227.5,2,210.93,204.51,178.99,43.23,Yes,NA,NA,PI,Best3DeadliftKg,110
50-54,Janet Loesel Sitar,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,75.71,76,395,1,382.82,373.31,328.26,64.92,Yes,Canada,MB,CPU,Best3SquatKg,137.5
50-54,Janet Loesel Sitar,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,75.71,76,395,1,382.82,373.31,328.26,64.92,Yes,Canada,MB,CPU,Best3BenchKg,87.5
50-54,Janet Loesel Sitar,FALSE,SBD,Single-ply,54.5,50-59,Masters 2,75.71,76,395,1,382.82,373.31,328.26,64.92,Yes,Canada,MB,CPU,Best3DeadliftKg,170
50-54,Rachelle Kautzman,FALSE,SBD,Raw,52.5,50-59,FR-M2,91.7,100,262.5,1,232.12,225.11,195.31,48.04,Yes,USA,WA,USAPL,Best3SquatKg,102.5
50-54,Rachelle Kautzman,FALSE,SBD,Raw,52.5,50-59,FR-M2,91.7,100,262.5,1,232.12,225.11,195.31,48.04,Yes,USA,WA,USAPL,Best3BenchKg,45
50-54,Rachelle Kautzman,FALSE,SBD,Raw,52.5,50-59,FR-M2,91.7,100,262.5,1,232.12,225.11,195.31,48.04,Yes,USA,WA,USAPL,Best3DeadliftKg,115
50-54,Nina Vasilijević,FALSE,SBD,Raw,50,50-59,M2,75.2,76,265,1,257.74,251.5,221.21,52.51,Yes,NA,NA,PLSS,Best3SquatKg,85
50-54,Nina Vasilijević,FALSE,SBD,Raw,50,50-59,M2,75.2,76,265,1,257.74,251.5,221.21,52.51,Yes,NA,NA,PLSS,Best3BenchKg,47.5
50-54,Nina Vasilijević,FALSE,SBD,Raw,50,50-59,M2,75.2,76,265,1,257.74,251.5,221.21,52.51,Yes,NA,NA,PLSS,Best3DeadliftKg,132.5
50-54,Veronnique Bourdon,FALSE,SBD,Raw,53.5,50-59,F-M3,61.3,63,316.5,2,346.18,347.07,306.58,70.5,Yes,France,NA,WDFPF,Best3SquatKg,95
50-54,Veronnique Bourdon,FALSE,SBD,Raw,53.5,50-59,F-M3,61.3,63,316.5,2,346.18,347.07,306.58,70.5,Yes,France,NA,WDFPF,Best3BenchKg,76
50-54,Veronnique Bourdon,FALSE,SBD,Raw,53.5,50-59,F-M3,61.3,63,316.5,2,346.18,347.07,306.58,70.5,Yes,France,NA,WDFPF,Best3DeadliftKg,145.5
50-54,Yi-Chen Yu,FALSE,SBD,Raw,50.5,50-59,Masters 2,67.4,69,315,1,325.48,321.84,283.91,66.13,Yes,Taiwan,NA,AsianPF,Best3SquatKg,132.5
50-54,Yi-Chen Yu,FALSE,SBD,Raw,50.5,50-59,Masters 2,67.4,69,315,1,325.48,321.84,283.91,66.13,Yes,Taiwan,NA,AsianPF,Best3BenchKg,55
50-54,Yi-Chen Yu,FALSE,SBD,Raw,50.5,50-59,Masters 2,67.4,69,315,1,325.48,321.84,283.91,66.13,Yes,Taiwan,NA,AsianPF,Best3DeadliftKg,127.5
50-54,Regina Teska,FALSE,SBD,Raw,50.5,50-59,FR-M,47,47,185,4,242.45,248.81,221.79,51.28,Yes,USA,WI,USAPL,Best3SquatKg,60
50-54,Regina Teska,FALSE,SBD,Raw,50.5,50-59,FR-M,47,47,185,4,242.45,248.81,221.79,51.28,Yes,USA,WI,USAPL,Best3BenchKg,42.5
50-54,Regina Teska,FALSE,SBD,Raw,50.5,50-59,FR-M,47,47,185,4,242.45,248.81,221.79,51.28,Yes,USA,WI,USAPL,Best3DeadliftKg,82.5
50-54,Luann Kuznicki,FALSE,SBD,Raw,50.5,50-59,FR-M2a,66.8,72,367.5,1,381.7,377.91,333.42,77.56,Yes,USA,MI,USAPL,Best3SquatKg,115
50-54,Luann Kuznicki,FALSE,SBD,Raw,50.5,50-59,FR-M2a,66.8,72,367.5,1,381.7,377.91,333.42,77.56,Yes,USA,MI,USAPL,Best3BenchKg,85
50-54,Luann Kuznicki,FALSE,SBD,Raw,50.5,50-59,FR-M2a,66.8,72,367.5,1,381.7,377.91,333.42,77.56,Yes,USA,MI,USAPL,Best3DeadliftKg,167.5
50-54,Kimberly Creighton,FALSE,SBD,Raw,54.5,50-59,FR-M2,55.01,57,232.5,2,272.72,277.41,245.48,56.05,Yes,USA,FL,USAPL,Best3SquatKg,77.5
50-54,Kimberly Creighton,FALSE,SBD,Raw,54.5,50-59,FR-M2,55.01,57,232.5,2,272.72,277.41,245.48,56.05,Yes,USA,FL,USAPL,Best3BenchKg,47.5
50-54,Kimberly Creighton,FALSE,SBD,Raw,54.5,50-59,FR-M2,55.01,57,232.5,2,272.72,277.41,245.48,56.05,Yes,USA,FL,USAPL,Best3DeadliftKg,107.5
50-54,Taari Murray,FALSE,SBD,Raw,50.5,50-59,Masters 2,123.22,84+,410,1,326.61,326.32,276.11,69.98,Yes,New Zealand,NA,NZPF,Best3SquatKg,130
50-54,Taari Murray,FALSE,SBD,Raw,50.5,50-59,Masters 2,123.22,84+,410,1,326.61,326.32,276.11,69.98,Yes,New Zealand,NA,NZPF,Best3BenchKg,120
50-54,Taari Murray,FALSE,SBD,Raw,50.5,50-59,Masters 2,123.22,84+,410,1,326.61,326.32,276.11,69.98,Yes,New Zealand,NA,NZPF,Best3DeadliftKg,160
50-54,江波戸 友子,FALSE,SBD,Single-ply,52,50-59,Masters 2,56.35,60,250,2,288.59,292.72,258.89,48.27,Yes,NA,NA,JPA,Best3SquatKg,85
50-54,江波戸 友子,FALSE,SBD,Single-ply,52,50-59,Masters 2,56.35,60,250,2,288.59,292.72,258.89,48.27,Yes,NA,NA,JPA,Best3BenchKg,52.5
50-54,江波戸 友子,FALSE,SBD,Single-ply,52,50-59,Masters 2,56.35,60,250,2,288.59,292.72,258.89,48.27,Yes,NA,NA,JPA,Best3DeadliftKg,112.5
50-54,Sarah Gill,FALSE,SBD,Raw,53.5,50-59,FR-M2,66.8,67.5,240,1,249.28,246.8,217.75,50.65,Yes,USA,WA,USAPL,Best3SquatKg,87.5
50-54,Sarah Gill,FALSE,SBD,Raw,53.5,50-59,FR-M2,66.8,67.5,240,1,249.28,246.8,217.75,50.65,Yes,USA,WA,USAPL,Best3BenchKg,47.5
50-54,Sarah Gill,FALSE,SBD,Raw,53.5,50-59,FR-M2,66.8,67.5,240,1,249.28,246.8,217.75,50.65,Yes,USA,WA,USAPL,Best3DeadliftKg,105
50-54,Martha Varel,FALSE,SBD,Raw,50.5,50-59,FR-O,81.05,84,377.5,8,353.41,342.95,300.53,72.33,Yes,USA,NY,USAPL,Best3SquatKg,150
50-54,Martha Varel,FALSE,SBD,Raw,50.5,50-59,FR-O,81.05,84,377.5,8,353.41,342.95,300.53,72.33,Yes,USA,NY,USAPL,Best3BenchKg,57.5
50-54,Martha Varel,FALSE,SBD,Raw,50.5,50-59,FR-O,81.05,84,377.5,8,353.41,342.95,300.53,72.33,Yes,USA,NY,USAPL,Best3DeadliftKg,170
50-54,Kim Creighton,FALSE,SBD,Raw,51.5,50-59,FR-M2,55.5,57,247.5,4,288.6,293.26,259.45,59.25,Yes,USA,FL,USAPL,Best3SquatKg,87.5
50-54,Kim Creighton,FALSE,SBD,Raw,51.5,50-59,FR-M2,55.5,57,247.5,4,288.6,293.26,259.45,59.25,Yes,USA,FL,USAPL,Best3BenchKg,52.5
50-54,Kim Creighton,FALSE,SBD,Raw,51.5,50-59,FR-M2,55.5,57,247.5,4,288.6,293.26,259.45,59.25,Yes,USA,FL,USAPL,Best3DeadliftKg,107.5
50-54,Ilona Regev,FALSE,SBD,Raw,50,50-59,Masters 2,68.1,69,337.5,1,346.66,342.29,301.9,70.44,Yes,Australia,NA,APLA,Best3SquatKg,122.5
50-54,Ilona Regev,FALSE,SBD,Raw,50,50-59,Masters 2,68.1,69,337.5,1,346.66,342.29,301.9,70.44,Yes,Australia,NA,APLA,Best3BenchKg,77.5
50-54,Ilona Regev,FALSE,SBD,Raw,50,50-59,Masters 2,68.1,69,337.5,1,346.66,342.29,301.9,70.44,Yes,Australia,NA,APLA,Best3DeadliftKg,137.5
50-54,Kristín Jóhannesdóttir,FALSE,SBD,Raw,53.5,50-59,Masters 2,88.25,84+,265,2,238.33,230.9,201.07,49.13,Yes,NA,NA,KRAFT,Best3SquatKg,85
50-54,Kristín Jóhannesdóttir,FALSE,SBD,Raw,53.5,50-59,Masters 2,88.25,84+,265,2,238.33,230.9,201.07,49.13,Yes,NA,NA,KRAFT,Best3BenchKg,55
50-54,Kristín Jóhannesdóttir,FALSE,SBD,Raw,53.5,50-59,Masters 2,88.25,84+,265,2,238.33,230.9,201.07,49.13,Yes,NA,NA,KRAFT,Best3DeadliftKg,125
50-54,Marna Labelle,FALSE,SBD,Raw,51.5,50-59,FR-M2a,78.2,84,247.5,1,235.89,229.42,201.44,48.16,Yes,USA,WI,USAPL,Best3SquatKg,77.5
50-54,Marna Labelle,FALSE,SBD,Raw,51.5,50-59,FR-M2a,78.2,84,247.5,1,235.89,229.42,201.44,48.16,Yes,USA,WI,USAPL,Best3BenchKg,45
50-54,Marna Labelle,FALSE,SBD,Raw,51.5,50-59,FR-M2a,78.2,84,247.5,1,235.89,229.42,201.44,48.16,Yes,USA,WI,USAPL,Best3DeadliftKg,125
50-54,Franka Ransome,FALSE,SBD,Raw,52,50-59,FR-M2,75.6,76,340,1,329.77,321.62,282.82,67.2,Yes,England,SM,EPA,Best3SquatKg,122.5
50-54,Franka Ransome,FALSE,SBD,Raw,52,50-59,FR-M2,75.6,76,340,1,329.77,321.62,282.82,67.2,Yes,England,SM,EPA,Best3BenchKg,62.5
50-54,Franka Ransome,FALSE,SBD,Raw,52,50-59,FR-M2,75.6,76,340,1,329.77,321.62,282.82,67.2,Yes,England,SM,EPA,Best3DeadliftKg,155
50-54,Isabel Ardura Alvarez,FALSE,SBD,Raw,50.5,50-59,M2,53.41,57,242.5,3,290.18,296.1,262.22,59.87,Yes,NA,NA,AEP,Best3SquatKg,85
50-54,Isabel Ardura Alvarez,FALSE,SBD,Raw,50.5,50-59,M2,53.41,57,242.5,3,290.18,296.1,262.22,59.87,Yes,NA,NA,AEP,Best3BenchKg,52.5
50-54,Isabel Ardura Alvarez,FALSE,SBD,Raw,50.5,50-59,M2,53.41,57,242.5,3,290.18,296.1,262.22,59.87,Yes,NA,NA,AEP,Best3DeadliftKg,105
50-54,Ardyn Feken,FALSE,SBD,Raw,50.5,50-59,FR-M2a,89.9,90,237.5,1,211.84,205.31,178.48,43.75,Yes,USA,AZ,USAPL,Best3SquatKg,62.5
50-54,Ardyn Feken,FALSE,SBD,Raw,50.5,50-59,FR-M2a,89.9,90,237.5,1,211.84,205.31,178.48,43.75,Yes,USA,AZ,USAPL,Best3BenchKg,72.5
50-54,Ardyn Feken,FALSE,SBD,Raw,50.5,50-59,FR-M2a,89.9,90,237.5,1,211.84,205.31,178.48,43.75,Yes,USA,AZ,USAPL,Best3DeadliftKg,102.5
50-54,Robyn Powell,FALSE,SBD,Raw,51.5,50-59,FR-M2,128.1,84+,275,3,216.97,217.37,183.57,46.67,Yes,USA,AZ,USAPL,Best3SquatKg,97.5
50-54,Robyn Powell,FALSE,SBD,Raw,51.5,50-59,FR-M2,128.1,84+,275,3,216.97,217.37,183.57,46.67,Yes,USA,AZ,USAPL,Best3BenchKg,55
50-54,Robyn Powell,FALSE,SBD,Raw,51.5,50-59,FR-M2,128.1,84+,275,3,216.97,217.37,183.57,46.67,Yes,USA,AZ,USAPL,Best3DeadliftKg,122.5
50-54,Renee Scheiben,FALSE,SBD,Raw,53.5,50-59,FR-M2,86.45,90,200,1,181.57,175.9,153.44,37.36,Yes,USA,MN,USAPL,Best3SquatKg,62.5
50-54,Renee Scheiben,FALSE,SBD,Raw,53.5,50-59,FR-M2,86.45,90,200,1,181.57,175.9,153.44,37.36,Yes,USA,MN,USAPL,Best3BenchKg,47.5
50-54,Renee Scheiben,FALSE,SBD,Raw,53.5,50-59,FR-M2,86.45,90,200,1,181.57,175.9,153.44,37.36,Yes,USA,MN,USAPL,Best3DeadliftKg,90
50-54,Liliana Mina,FALSE,SBD,Raw,52,50-59,Masters 2,45.75,47,237.5,1,317.57,325.6,290.9,67.65,Yes,Peru,NA,FESUPO,Best3SquatKg,82.5
50-54,Liliana Mina,FALSE,SBD,Raw,52,50-59,Masters 2,45.75,47,237.5,1,317.57,325.6,290.9,67.65,Yes,Peru,NA,FESUPO,Best3BenchKg,52.5
50-54,Liliana Mina,FALSE,SBD,Raw,52,50-59,Masters 2,45.75,47,237.5,1,317.57,325.6,290.9,67.65,Yes,Peru,NA,FESUPO,Best3DeadliftKg,102.5
50-54,Julie Sprau,FALSE,SBD,Raw,54.5,50-59,FR-M2b,60.9,63,220,1,241.61,242.47,214.19,49.22,Yes,USA,MN,USAPL,Best3SquatKg,62.5
50-54,Julie Sprau,FALSE,SBD,Raw,54.5,50-59,FR-M2b,60.9,63,220,1,241.61,242.47,214.19,49.22,Yes,USA,MN,USAPL,Best3BenchKg,45
50-54,Julie Sprau,FALSE,SBD,Raw,54.5,50-59,FR-M2b,60.9,63,220,1,241.61,242.47,214.19,49.22,Yes,USA,MN,USAPL,Best3DeadliftKg,112.5
50-54,Melinda Mihalcik,FALSE,SBD,Raw,53,50-59,Open,87.5,90,307.5,1,277.63,268.95,234.37,57.19,Yes,USA,PA,USPA,Best3SquatKg,95
50-54,Melinda Mihalcik,FALSE,SBD,Raw,53,50-59,Open,87.5,90,307.5,1,277.63,268.95,234.37,57.19,Yes,USA,PA,USPA,Best3BenchKg,60
50-54,Melinda Mihalcik,FALSE,SBD,Raw,53,50-59,Open,87.5,90,307.5,1,277.63,268.95,234.37,57.19,Yes,USA,PA,USPA,Best3DeadliftKg,152.5
